側向油壓,二次加壓,主油壓,油槽油溫,油泵溫度
3.7,15.3,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.2,48.9,36,34.3
3.7,14.7,48.9,36,34.3
3.7,15.3,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.3,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,15.2,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.3
3.7,14.4,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,15.3,48.9,36,34.2
3.7,15.2,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,15.2,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,15.2,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,15.3,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,15.2,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,14.7,48.9,36,34.2
3.7,15.2,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,14.8,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,15.2,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,15.2,48.9,36,34.2
3.7,14.4,48.9,36,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,13.9,48.9,35.9,34.2
3.7,13.9,48.9,35.9,34.2
3.7,13.9,48.9,35.9,34.2
3.7,13.9,48.9,35.9,34.2
3.7,13.9,48.9,35.9,34.2
3.7,13.9,48.9,35.9,34.2
3.7,13.9,48.9,35.9,34.2
3.7,13.9,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,15.2,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.2
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,14.4,48.9,35.9,34.1
3.7,15.2,48.9,35.9,34.1
3.7,14.4,48.9,35.8,34.1
3.7,14.4,48.9,35.8,34.1
3.7,14.4,48.9,35.8,34.1
3.7,14.4,48.9,35.8,34.1
3.7,13.9,48.9,35.8,34.1
3.7,13.9,48.9,35.8,34.1
3.7,13.9,48.9,35.8,34.1
3.7,14.8,48.9,35.8,34.1
3.7,14.2,48.9,35.8,34.1
3.7,14.4,48.9,35.8,34.1
3.7,15.2,48.9,35.8,34.1
3.7,14.4,48.9,35.8,34.1
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,15.2,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,34
3.7,14.4,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,14.4,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,15.2,48.9,35.8,33.9
3.7,15.2,48.9,35.7,33.9
3.7,14.4,48.9,35.7,33.9
3.7,15.2,48.9,35.7,33.9
3.7,15.2,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,13.9,48.9,35.7,33.9
3.7,14.4,48.9,35.7,33.9
3.7,14.4,48.9,35.7,33.9
3.7,14.4,48.9,35.7,33.9
3.7,14.4,48.9,35.7,33.8
3.7,15.2,48.9,35.7,33.8
3.7,14.4,48.9,35.7,33.8
3.7,14.4,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,14.4,48.9,35.6,33.8
3.7,15.2,48.9,35.6,33.8
3.7,15.8,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.6,33.8
3.7,13.9,48.9,35.5,33.8
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,14.4,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,15.1,48.9,35.5,33.7
3.7,13.8,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.9,48.9,35.5,33.7
3.7,13.8,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.7
3.7,13.8,48.9,35.5,33.7
3.7,14.4,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.7
3.7,14.4,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.7
3.7,14.3,48.9,35.5,33.7
3.7,14.7,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.7
3.7,14.6,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.7
3.7,15.1,48.9,35.5,33.7
3.7,13.8,48.9,35.5,33.7
3.7,13.7,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.7
3.7,13.8,48.9,35.5,33.7
3.7,13.8,48.9,35.5,33.7
3.7,13.8,48.9,35.5,33.7
3.7,13.8,48.9,35.5,33.7
3.7,13.8,48.9,35.5,33.7
3.7,13.8,48.9,35.5,33.7
3.7,13.8,48.9,35.5,33.7
3.7,13.8,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.7
3.7,14.4,48.9,35.5,33.7
3.7,14.4,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.7
3.7,15.2,48.9,35.5,33.6
3.7,15.8,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.5,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,13.9,48.9,35.4,33.6
3.7,14.7,48.9,35.4,33.6
